Facility_Name,Address,Violation_Description,Grade,Longitude,Latitude
Sun Hing Restaurant,386 8th St,Equipment/Utensils - approved installed clean g,G,-122.27186267,37.79946485
Falafel Corner,43450 Grimmer Blvd,Signs posted last inspection report available,G,-121.96330520000001,37.51030989
R Place,2562 Old First St,Equipment/Utensils - approved installed clean g,G,-121.76552205,37.68460275
Tin Thai Kitchen,235 S Vasco Rd,Proper hot and cold holding temperatures,Y,-121.72170968,37.70278816
Vino Volo,1 Airport Dr 2045,Demonstration of knowledge food manager certifica,G,-122.20938899999999,37.717839
Sky Chefs Inc,50 Neil Armstrong Way,Equipment/Utensils - approved installed clean g,G,-122.20741628,37.71473457
Chaat Bhavan,"4112 Grafton St 4,5,6","Equipment, utensils and linens: storage and use",G,-121.86540974,37.70476629
Taco Bell #30765,5684 Thornton Ave,Garbage and refuse properly disposed facilities m,G,-122.02694356,37.54068765
Boiling Point Restaurant,46807 Warm Springs Blvd,Plumbing proper backflow devices,G,-121.92938542,37.48903068
Fast Gas & Minimart,5910 Macarthur Blvd,Plumbing proper backflow devices,R,-122.18340912,37.77647104
East Oakland Community Project,7515 International Blvd,Plumbing proper backflow devices,G,-122.18469047,37.758041799999994
Jack In The Box #529,46351 Mission Blvd,Adequate ventilation and lighting designated area,G,-121.92684291,37.492681
Zzshao Impression,34145 Fremont Blvd,Premises personal/cleaning items vermin-proofing,G,-122.04010309,37.57462604
Seminary Gas And Food,6235 Seminary Ave,Equipment/Utensils - approved installed clean g,G,-122.17442395,37.78033281
Oakland High School,1023 Macarthur Blvd,Demonstration of knowledge food manager certifica,G,-122.23589641,37.80507051
Sur La Table,5186 Dublin Blvd,"Warewashing facilities: installed, maintained, use",G,-121.89017955,37.70626869
Spices 3 Szechuan Trenz,370 12th St,Proper hot and cold holding temperatures,Y,-122.26993354,37.80214144
Cafe Tv,649 E 12th St #a,"Toilet facilities: properly constructed, supplied,",G,-122.25317749999999,37.793620399999995
Bamboo Asia Catering Kitchen,3820 Penniman Ave,Signs posted last inspection report available,G,-122.20319475,37.78704435
Chinese Szechwan Restaurant,3059 Hopyard Rd F,"Floors, walls and ceilings: built, maintained, and",G,-121.89590771,37.67660227
Delage,536 9th St,Hot and cold water available,G,-122.27552622,37.80176289
Shanghai Dumpling House,201 Main St E & F,"Floors, walls and ceilings: built, maintained, and",R,-121.87756680000001,37.65750715
Vietnamese Sandwiches & Noodle,4084 East Ave,Equipment/Utensils - approved installed clean g,R,-121.74781149,37.67994015
St Anna Coffee Shop,326 8th St,Food contact surfaces: clean and sanitized,G,-122.27063042,37.79924554
Medical Hill Healthcare Center,475 29th St,Food contact surfaces: clean and sanitized,G,-122.26644258,37.81800967
Port Of Peri Peri,3283 Walnut Ave,Plan Review,G,-121.98091098,37.55084786
Burger King,580 Hegenberger Rd,"Floors, walls and ceilings: built, maintained, and",G,-122.19596047,37.74478401
Kodiak Keto Llc,53 Wright Brothers Ave A,Proper hot and cold holding temperatures,G,-121.80528401,37.68943205
Subway #5734,2950 Auto Mall Pkwy,Equipment/Utensils - approved installed clean g,G,-121.94201012,37.51292878
Eastern Winds,40723 Grimmer Blvd,Food storage food storage containers identified,G,-121.96644679999999,37.53530598
Hometown Grocery,241 10th St,Demonstration of knowledge food manager certifica,G,-122.26791894,37.79933516
Urban Ka-re House,3882 Fallon Rd,"Equipment, utensils and linens: storage and use",G,-121.85127875,37.70539188
Shumi Ramen House,43691 Mission Blvd,Wiping cloths: properly used and stored,G,-121.91817269,37.52666086
Javi's Cooking,3446 Market St,"Toilet facilities: properly constructed, supplied,",G,-122.27534337,37.8249617
Ohgane Restaurant,3915 Broadway,Proper hot and cold holding temperatures,G,-122.25735693,37.82721246
United Paleteria,4768 International Blvd,Adequate handwashing facilities supplied & accessi,G,-122.20981061,37.770326000000004
Lucky Seafood Market,1201 E 12th St,Adequate ventilation and lighting designated area,G,-122.24882195,37.78975741
Subway Sandwiches,4555 Hopyard Rd C-23,Permits Available,G,-121.90367616,37.68954323
Jamba Juice #411,46583 Mission Blvd 400,Signs posted last inspection report available,G,-121.92726399,37.49162247
Namaste Plaza,3269 Walnut Ave,Plan Review,G,-121.98089493,37.55086645
Starbucks #5580,35674 Fremont Blvd,"Equipment, utensils and linens: storage and use",G,-122.02483322,37.56712336
Delicias Bakery,3460 International Blvd,Nonfood-contact surfaces clean,G,-122.22309497,37.77632032
Pizzaiolo,5008 Telegraph Ave,"Warewashing facilities: installed, maintained, use",Y,-122.26192914,37.83653944
Fremont Natural Foods,5180 Mowry Ave,Plan Review,G,-121.99825722,37.53372251
El Taco Zamorano,4032 Foothill Blvd,Adequate ventilation and lighting designated area,G,-122.21511796,37.77764581
Pleasanton Coast Station,707 Main St,Plumbing proper backflow devices,G,-121.87504762,37.66275213
Veeva Systems Kitchen,4280 Hacienda Dr,Food separated and protected,G,-121.89452986,37.69009769
Ashwins Kitchen,3900 Newpark Mall Rd 102,Food contact surfaces: clean and sanitized,G,-122.00442242,37.5280275
Copper Spoon Kitchen,4031 Broadway,Equipment/Utensils - approved installed clean g,G,-122.25689794,37.82724386
Subway #46672,1000 Jefferson St,"Equipment, utensils and linens: storage and use",Y,-122.2761533,37.80312457
Grand Lake Kitchen,576 Grand Ave,Demonstration of knowledge food manager certifica,G,-122.25011509999999,37.80947894
Bhugay's Sushi-to-go,1200 Clay St #150,Signs posted last inspection report available,G,-122.27387273,37.80410317
Vien Huong,712 Franklin St,Premises personal/cleaning items vermin-proofing,Y,-122.27253317,37.79924907
Sushi Villa,367 17th St,"Floors, walls and ceilings: built, maintained, and",G,-122.26776828,37.80585545
Apna Bazar,41081 Fremont Blvd,Equipment/Utensils - approved installed clean g,G,-121.95961265,37.532079700000004
Taj E Chaat,39497 Fremont Blvd,"No rodents, insects, birds, or animals",R,-121.98122168,37.54494636
Bangkok Garden,5231 College Ave,Premises personal/cleaning items vermin-proofing,Y,-122.25152962,37.83649526
Bed Bath And Beyond #218,39125 Fremont Hub,Signs posted last inspection report available,G,-121.98728991,37.5454733
Bee Health Honey Shop,2950 Telegraph Ave,"Toilet facilities: properly constructed, supplied,",G,-122.26683739,37.81898752
Pathfinder Academy,40950 Chapel Way,"No rodents, insects, birds, or animals",G,-121.96269099,37.53233578
El Charro Mexican Food & Cantina,186 Maple St,Food contact surfaces: clean and sanitized,Y,-121.76554034,37.68288617
Livermore Chevron,1771 First St,Nonfood-contact surfaces clean,G,-121.77932795,37.67846643
Agave Uptown,2135 Franklin St,"Warewashing facilities: installed, maintained, use",G,-122.26664199999999,37.81043017
Gaters,2083 Newpark Mall,Hands clean and properly washed gloves used prope,Y,-122.00138726,37.52831906
Yuen Hop Company,824 Webster St,"Floors, walls and ceilings: built, maintained, and",G,-122.27086363,37.79956845
Woody's Cafe,1841 Park Blvd,Hot and cold water available,G,-122.25044994,37.79953944
Nonni's Bistro,425 Main St,"Food in good condition, safe and unadulterated",G,-121.87628251,37.65973929
Yaegerbert Market,2412 Telegraph Ave,Premises personal/cleaning items vermin-proofing,G,-122.26807302,37.81408804
Salvation Army Newark,36700 Newark Blvd,"Floors, walls and ceilings: built, maintained, and",G,-122.0331185,37.53888891
"Tap & Snack, Llc",4006 Martin Luther King Jr Way,Equipment/Utensils - approved installed clean g,Y,-122.2684124,37.82980249
Cvs/pharmacy #9130,175 41st St,Sewage and wastewater properly disposed,G,-122.25317349,37.826961600000004
Arroyo Viejo Child Care,1895 78th Ave,Hot and cold water available,G,-122.17774737,37.76122057
Mountain Mike's Pizza,4870 Telegraph Ave,Food contact surfaces: clean and sanitized,G,-122.26276902,37.83541353
Shanghai Flavor,46132 Warm Springs Blvd #165,Signs posted last inspection report available,G,-121.93115731,37.49363139
Mountain Mike's Pizza,5424 Sunol Blvd #8,"No rodents, insects, birds, or animals",G,-121.88044923,37.65028697
Kaiser Ptc Thrive Cafe,4480 Hacienda Dr B,Demonstration of knowledge food manager certifica,G,-121.88973765,37.69751034
Baby Cafe,2086 Newpark Mall 2080,Plumbing proper backflow devices,G,-122.00135675,37.52835111
Courtyard Silicon Valley,34905 Newark Blvd,Adequate handwashing facilities supplied & accessi,G,-122.05001058,37.55079392
Pier 98 Sushi Bar & Grill,6225 Jarvis Ave,Food contact surfaces: clean and sanitized,Y,-122.05120330000001,37.54820554
Olive Garden Restaurant,39145 Farwell Dr,Nonfood-contact surfaces clean,R,-121.99751558,37.53172164
Castlewood Cc Restaurant & Grill,707 Country Club Cir,"Equipment, utensils and linens: storage and use",G,-121.89400483,37.63694073
Characterz Cafe And Coffee Roasterz,5424 Sunol Blvd 7,Plan Review,G,-121.88044923,37.65028697
Little Caesar's Pizza,1092 E Stanley Blvd,Garbage and refuse properly disposed facilities m,G,-121.78202904,37.67899056
Fortune Kitchen,34123 Fremont Blvd,Adequate handwashing facilities supplied & accessi,Y,-122.04409222,37.57606738
El Malecon Mariscos Restaurant,3829 Foothill Blvd,"Food in good condition, safe and unadulterated",G,-122.21634154,37.77835564
Farmer City Market,376 8th St,"Equipment, utensils and linens: storage and use",G,-122.27183883,37.79972003
Amazonas Pizza,2427 Telegraph Ave,"Floors, walls and ceilings: built, maintained, and",G,-122.26861526,37.81352262
Veg N Chaat Cuisine,5168 Mowry Ave,Plan Review,G,-121.99832921,37.53334097
Dalian Club House,2725 Stoneridge Dr #118,Food separated and protected,G,-121.84952649,37.69732759
Cactus Taqueria,5642 College Ave,Food contact surfaces: clean and sanitized,G,-122.25137987,37.84394683
Bica Coffeehouse,5701 College Ave,Signs posted last inspection report available,G,-122.25199576,37.84631503
Vintage Hills Elementary School,1125 Concord St,"Equipment, utensils and linens: storage and use",G,-121.85545729,37.65550974
Papasan Rolls & Bowls,3353 Walnut Ave,Plumbing proper backflow devices,G,-121.97987639,37.54931602
La Perla Del Pacifico,4149 Foothill Blvd,Nonfood-contact surfaces clean,G,-122.21330143,37.77569262
Mi Ranchito Meat Market,3326 Foothill Blvd,Adequate handwashing facilities supplied & accessi,G,-122.22127492,37.78325565
Noah's New York Bagels #2139,3958 Mowry Ave,Plan Review,G,-121.98693861,37.54889338
Kingston 11 Cuisine,2270 Telegraph Ave,Proper hot and cold holding temperatures,Y,-122.26878130000001,37.812726500000004
Express Kabob,3860 Mowry Ave,Food contact surfaces: clean and sanitized,G,-121.98637172,37.54945283
Aviation,2470 First St #300,"No rodents, insects, birds, or animals",R,-121.767197,37.68313476
Livermore Chevron,2186 Las Positas Ct,"Floors, walls and ceilings: built, maintained, and",G,-121.77418801,37.69793483
Yuki Japanese Restaurant,1932 Driscoll Rd,"Compliance with variance, specialized process, & H",G,-121.94713957,37.54235652
Bill's Cafe,3015 Hopyard Rd #a-c,"Floors, walls and ceilings: built, maintained, and",G,-121.89747474,37.67707015
Red Hot Chilli Pepper,43321 Boscell Rd,Food storage food storage containers identified,G,-121.97622267,37.50309225
Wienerschnitzel,34480 Fremont Blvd,"Floors, walls and ceilings: built, maintained, and",G,-122.03962956,37.57442202
Galeto Brazilian Grill,1019 Clay St,Proper hot and cold holding temperatures,G,-122.27508069,37.80294713
La Esquina Taqueria,9896 Macarthur Blvd,Plumbing proper backflow devices,G,-122.15712692,37.747563799999995
Granada High School,400 Wall St,Nonfood-contact surfaces clean,G,-121.79176649,37.67402811
Contreras Market #2,861 Rincon Ave,Proper hot and cold holding temperatures,G,-121.78347143,37.681597100000005
La Farfalla Bakery,39947 Mission Blvd,Adequate handwashing facilities supplied & accessi,Y,-121.95194724,37.55748429
Starbucks Coffee Company,2764 Paragon Outlet Dr #755,"Warewashing facilities: installed, maintained, use",G,-121.78068,37.68923
A16-rockridge Llc,5356 College Ave,Proper cooling methods,G,-122.25131181,37.83888618
Ihop 1764,4567 First St,"Floors, walls and ceilings: built, maintained, and",G,-121.74263515,37.69862074
Royal Foods,7615 Macarthur Blvd,Adequate ventilation and lighting designated area,G,-122.17014584,37.76780102
Shogun Japanese Sushi & Grill,3417 Grand Ave,Equipment/Utensils - approved installed clean g,G,-122.24675106,37.81344049
Phat Matt's Bbq,3415 Telegraph Ave,"Floors, walls and ceilings: built, maintained, and",G,-122.26619012,37.82283012
Cold Stone Creamery #23551,3040 Bernal Ave 310,Equipment/Utensils - approved installed clean g,G,-121.85730168,37.66903685
Little Madfish,43337 Christy St,Proper hot and cold holding temperatures,G,-121.97074886,37.50521661
Take It Easy Restaurant,351 17th St,Proper cooling methods,Y,-122.26743069,37.80571939
La Escuelita Education Center,1050 E 2nd Ave,Signs posted last inspection report available,G,-122.25865158,37.79624075
Munchrite Market,1839 96th Ave,Plan Review,G,-122.16639463,37.7483698
Porky's Pizza Palace Pleasanton Inc.,2911 Hopyard Rd,Food storage food storage containers identified,G,-121.89632209,37.67550559
Food 24-hr Convenience,2900 Park Blvd,"Floors, walls and ceilings: built, maintained, and",G,-122.23856068,37.80260389
Royal Meat Inc,7615 Macarthur Blvd,Thermometers provided and accurate,G,-122.17014584,37.76780102
Chongqing Xiaomian,34420 Fremont Blvd #d,Signs posted last inspection report available,R,-122.04015631,37.574684999999995
Best Dim Sum & Pastry Restaurant,723 E 12th St,"Warewashing facilities: installed, maintained, use",G,-122.25284095,37.79332267
Lupita Bakery And Pizza,653 98th Ave,Food separated and protected,G,-122.18318493,37.73650688
Red Robin,4503 Rosewood Dr,Food contact surfaces: clean and sanitized,Y,-121.88449219,37.6998896
84 Market,51 Wright Brothers Ave #b,Premises personal/cleaning items vermin-proofing,G,-121.80306731,37.68989146
Orchids Thai,4133 Piedmont Ave,Equipment/Utensils - approved installed clean g,R,-122.25190029,37.82682148
Wing Fong Ginseng & Tea,303 10th St,Food separated and protected,G,-122.269373,37.800168400000004
Macarthur Smoke Shop,9925 Macarthur Blvd,Plumbing proper backflow devices,G,-122.15695185,37.74652666
Amc Newpark 12,400 Newpark Mall,"No rodents, insects, birds, or animals",G,-121.99868011,37.52751951
Uccello,340 14th St,Food contact surfaces: clean and sanitized,G,-122.26888896,37.80343916
Los Dos Amigos Billar,41057 Fremont Blvd,Plumbing proper backflow devices,G,-121.96054713,37.53196015
Gold Chopsticks Restaurant,3170 Santa Rita Rd #a-11,Adequate ventilation and lighting designated area,G,-121.87842298,37.69130675
Mas Fuego,43968 Pacific Commons Blvd,"Food in good condition, safe and unadulterated",G,-121.96939255,37.50122273
Tung Di Inc Dba Erik's Deli Cafe,4138 Walnut Ave,Plan Review,G,-121.98308521,37.54397679
Yuk Yau Children's Center,291 10th St,Equipment/Utensils - approved installed clean g,G,-122.26923489,37.80011315
Jong Ga House,372 Grand Ave,Food contact surfaces: clean and sanitized,R,-122.2552804,37.80890732
Starbucks #29020,3040 Bernal Ave #320,Adequate handwashing facilities supplied & accessi,G,-121.85769538,37.66910237
Ck Cafe,41200 Blacow Rd K,Food storage food storage containers identified,G,-121.97047583,37.52311511
Deli Delicious,4015 International C,"Equipment, utensils and linens: storage and use",Y,-122.22527043,37.77731811
Mama Oakland,388 Grand Ave,Signs posted last inspection report available,G,-122.25453236,37.80915351
Local Poke,6700 Santa Rita Rd I,Demonstration of knowledge food manager certifica,G,-121.87178679,37.7002098
Dash Coffee & Bakery,44047 Osgood Rd 210,Thermometers provided and accurate,G,-121.94063446,37.51074429
Gum Kuo Restaurant,388 9th St 182,Food contact surfaces: clean and sanitized,G,-122.27137881,37.80035313
Gourmet Delight Seafood Restaurant,701 Webster St,Nonfood-contact surfaces clean,G,-122.27128116,37.79943411
Oakland Kosher Foods,3419 Lakeshore Ave,Plan Review,G,-122.24278441,37.81154574
Blacow Elementary,40404 Sundale Dr,Signs posted last inspection report available,G,-121.97594096,37.52799463
